Posicao,Quartos,Vagas,DistIpanema,DistPraia,DistFavela,RendaMedia,RendaMovel,RendaMovelRua,Vu2009,Mes,Idade,Tipologia,AreaConstruida,VAL_UNIT,X,Y,lat,lng
0,2.0,0.01,1089,270,93,969501,852811,911156,2400,405,39.0,1,80,4125,685388.6801,7457741.52,-22.97827793328421,-43.19150334685837
1,1.0,0.01,2655,934,59,986211,983236,984724,2100,445,45.0,1,44,5682,685619.33,7459293.16,-22.96424253751399,-43.18944084938228
1,3.0,1.0,1153,148,169,1083455,1209090,1146273,2200,525,64.0,1,123,6260,685524.02,7457766.37,-22.97803847270063,-43.190186581232226
1,3.0,1.0,1153,148,169,1083455,1209090,1146273,2200,918,67.0,1,123,9512,685524.02,7457766.37,-22.97803847270063,-43.190186581232226
1,3.0,1.0,1153,148,169,1083455,1209090,1146273,2200,918,67.0,1,125,10120,685524.02,7457766.37,-22.97803847270063,-43.190186581232226
0,2.0,0.01,497,171,504,1574775,1887000,1730888,2600,918,44.0,1,70,11786,685460.73,7457051.64,-22.98449878503059,-43.19071778952531
1,0.01,0.01,510,214,435,1570125,1528706,1549416,2500,554,42.0,2,23,10000,685400.48,7457114.1,-22.983941556950636,-43.19131284948924
1,0.01,0.01,510,214,435,1570125,1528706,1549416,2500,554,42.0,2,25,8000,685400.48,7457114.1,-22.983941556950636,-43.19131284948924
1,1.0,0.01,510,214,435,1570125,1528706,1549416,2500,904,45.0,2,18,22222,685400.48,7457114.1,-22.983941556950636,-43.19131284948924
1,2.0,1.0,1827,512,362,1369604,1184592,1277098,2600,792,44.0,1,75,8000,685464.1201,7458479.16,-22.971609410291315,-43.19085638316493
0,2.0,0.01,2448,938,150,1395924,845233,1120579,1550,801,43.0,1,80,8375,685427.35,7459113.69,-22.965884365479873,-43.19129117076341
1,3.0,1.0,3334,312,429,1031529,1054013,1042771,2200,525,41.0,1,88,5114,686998.77,7459442.58,-22.962739019873474,-43.176008923028256
1,2.0,1.0,2222,634,357,1395924,1588574,1492249,1550,567,41.0,1,100,5300,685602.62,7458854.41,-22.96820585308241,-43.18955101612812
1,2.0,1.0,2222,634,357,1395924,1588574,1492249,1550,567,41.0,1,100,5000,685602.62,7458854.41,-22.96820585308241,-43.18955101612812
1,0.01,0.01,3369,192,304,948250,800910,874580,1850,385,41.0,2,33,4121,687150.19,7459378.03,-22.96330481459418,-43.174524720429176
1,1.0,0.01,1338,197,340,1083455,1059617,1071536,2200,445,69.0,1,40,3750,685541.446,7457955.978999998,-22.97632456046856,-43.19003946162925
1,2.0,0.01,1338,197,340,1083455,1059617,1071536,2200,825,72.0,1,47,15532,685541.446,7457955.978999998,-22.97632456046856,-43.19003946162925
0,3.0,0.01,496,123,656,1083455,1230607,1157031,2200,445,69.0,1,80,4750,685566.21,7456915.4,-22.98571711737854,-43.18967276639564
0,2.0,0.01,2874,146,839,1083455,1201664,1142560,2000,567,69.0,1,63,4762,686697.62,7459090.95,-22.96594765938773,-43.178902672354745
0,2.0,1.0,2874,146,839,1083455,1201664,1142560,2000,554,69.0,1,56,5357,686697.62,7459090.95,-22.96594765938773,-43.178902672354745
0,3.0,1.0,2874,146,839,1083455,1201664,1142560,2000,360,69.0,1,83,3855,686697.62,7459090.95,-22.96594765938773,-43.178902672354745
1,3.0,0.01,640,35,448,1524600,1523182,1523891,4100,920,72.0,1,200,10250,685579.27,7457136.75,-22.98371710615632,-43.18957204896032
1,3.0,0.01,3307,117,345,1083455,870902,977179,2000,405,68.0,1,97,4433,687151.26,7459298.81,-22.964019961945795,-43.17450468290794
1,3.0,0.01,2509,172,594,1357174,1155417,1256296,2700,573,66.0,1,119,5042,686331.83,7458884.34,-22.96785412058698,-43.1824443526786
1,3.0,0.01,1793,177,650,1083455,1102183,1092819,2000,567,67.0,1,91,5769,685783.67,7458351.9,-22.97272277949639,-43.18772515339987
1,3.0,0.01,514,110,586,1083455,1326836,1205146,2200,509,68.0,1,185,4865,685545.6,7456982.46,-22.985113937566247,-43.18988182438177
1,4.0,1.0,601,80,447,1083455,1631774,1357615,2200,425,67.0,1,270,2778,685536.98,7457122.91,-22.983846786077052,-43.189982786951894
1,3.0,1.0,2149,107,679,1447740,1837733,1642737,2700,842,71.0,1,197,8883,686091.12,7458604.11,-22.970411232661327,-43.184757631760064
0,3.0,0.01,739,144,204,1083455,1088475,1085965,2200,825,68.0,1,81,9012,685445.4237,7457351.22,-22.981795603130088,-43.19090308424144
0,3.0,0.01,739,144,204,1083455,1088475,1085965,2200,405,65.0,1,90,3778,685445.4237,7457351.22,-22.981795603130088,-43.19090308424144
1,3.0,0.01,1200,94,234,1189386,1211957,1200672,2500,567,66.0,1,125,4000,685590.05,7457791.45,-22.97780466019205,-43.18954571495266
1,3.0,0.01,1200,94,234,1189386,1211957,1200672,2500,862,69.0,1,125,7920,685590.05,7457791.45,-22.97780466019205,-43.18954571495266
1,2.0,1.0,591,477,171,1532655,1659714,1596185,1750,792,45.0,1,80,8750,685113.5,7457274.53,-22.982525016661075,-43.19413068905696
1,3.0,0.01,2379,373,382,1246831,1525495,1386163,2350,360,44.0,1,85,5294,686012.31,7458892.07,-22.967820075732163,-43.18556080442057
0,2.0,1.0,2225,571,420,1472861,1499193,1486027,2300,573,44.0,1,96,4688,685674.96,7458840.65,-22.968322020876993,-43.188843996538985
0,2.0,1.0,2225,571,420,1472861,1499193,1486027,2300,385,44.0,1,96,5208,685674.96,7458840.65,-22.968322020876993,-43.188843996538985
0,3.0,0.01,2540,327,434,1124331,1886935,1505633,2100,360,43.0,1,116,4254,686205.73,7458983.36,-22.966974192736174,-43.18368585310797
0,3.0,0.01,2540,327,434,1124331,1886935,1505633,2100,525,43.0,1,116,4569,686205.73,7458983.36,-22.966974192736174,-43.18368585310797
1,1.0,0.01,1977,423,574,1274074,1516525,1395300,2300,525,45.0,1,44,6818,685654.3932,7458589.198,-22.970594661726874,-43.18901428439312
1,1.0,0.01,1977,423,574,1274074,1516525,1395300,2300,509,45.0,1,43,9070,685654.3932,7458589.198,-22.970594661726874,-43.18901428439312
1,1.0,0.01,1977,423,574,1274074,1516525,1395300,2300,405,45.0,1,50,3800,685654.3932,7458589.198,-22.970594661726874,-43.18901428439312
0,1.0,0.01,1977,423,574,1274074,1516525,1395300,2300,940,48.0,1,47,14362,685654.3932,7458589.198,-22.970594661726874,-43.18901428439312
1,2.0,1.0,3352,349,442,1031529,1143528,1087529,2200,792,46.0,1,87,6897,686982.31,7459475.17,-22.962446617691388,-43.17617335902979
1,2.0,1.0,1390,496,269,1259839,1398392,1329116,2400,830,47.0,1,61,12459,685263.71,7458066.77,-22.975355191255986,-43.192761047450006
1,2.0,1.0,1390,496,269,1259839,1398392,1329116,2400,792,46.0,1,61,11361,685263.71,7458066.77,-22.975355191255986,-43.192761047450006
1,2.0,0.01,1390,496,269,1259839,1398392,1329116,2400,842,47.0,1,68,10000,685263.71,7458066.77,-22.975355191255986,-43.192761047450006
1,0.01,0.01,1074,142,105,1083455,1069212,1076334,2200,920,46.0,1,27,9259,685506.39,7457688.47,-22.97874379364361,-43.19034912876113
1,1.0,0.01,1074,142,105,1083455,1069212,1076334,2200,554,43.0,2,29,8276,685506.39,7457688.47,-22.97874379364361,-43.19034912876113
1,1.0,0.01,2193,230,569,1165764,912044,1038904,2300,573,44.0,2,32,6250,686006.24,7458692.7,-22.969620851564244,-43.185595959829854
1,1.0,0.01,2193,230,569,1165764,912044,1038904,2300,567,44.0,2,25,8000,686006.24,7458692.7,-22.969620851564244,-43.185595959829854
0,0.01,0.01,2193,230,569,1165764,912044,1038904,2300,930,47.0,1,26,10385,686006.24,7458692.7,-22.969620851564244,-43.185595959829854
0,1.0,0.01,2549,327,437,1124331,1886935,1505633,2100,918,47.0,1,55,11236,686214.72,7458989.72,-22.966915762819454,-43.18359896295731
0,2.0,1.0,2102,440,545,1395924,1119429,1257677,2300,445,44.0,1,67,6119,685724.34,7458699.43,-22.96959157711462,-43.18834551152153
0,1.0,0.01,2044,283,640,1395924,841284,1118604,2350,554,44.0,1,31,9581,685844.08,7458598.59,-22.970488684856353,-43.18716580943625
0,1.0,0.01,2044,283,640,1395924,841284,1118604,2350,360,44.0,1,18,7222,685844.08,7458598.59,-22.970488684856353,-43.18716580943625
0,1.0,0.01,2044,283,640,1395924,841284,1118604,2350,904,47.0,1,28,14286,685844.08,7458598.59,-22.970488684856353,-43.18716580943625
1,2.0,0.01,2709,401,445,1582780,1441305,1512043,2450,405,37.0,1,62,5968,686288.4425,7459131.089,-22.965631102468123,-43.18289719112336
1,3.0,0.01,1740,560,244,1496791,1419969,1458380,2500,385,43.0,1,100,4500,685365.28,7458407.29,-22.972269336685795,-43.1918115319526
1,3.0,0.01,1848,110,748,1447740,1148256,1297998,2700,830,46.0,1,86,10814,685881.18,7458371.49,-22.972535010493022,-43.18677669444788
1,3.0,1.0,529,466,206,1532655,1509540,1521098,1750,830,43.0,1,147,11701,685129.19,7457213.09,-22.983078008821874,-43.19397030785957
1,1.0,0.01,3208,271,538,1007098,1020263,1013681,2300,554,43.0,1,30,7833,686909.54,7459350.58,-22.963579700600267,-43.1768677953992
1,0.01,0.01,3208,271,538,1007098,1020263,1013681,2300,567,43.0,1,40,6294,686909.54,7459350.58,-22.963579700600267,-43.1768677953992
1,1.0,0.01,1709,175,605,1083455,890902,987179,2000,920,46.0,2,34,12941,685736.79,7458280.87,-22.973369339451267,-43.188173728847495
1,1.0,0.01,1709,175,605,1083455,890902,987179,2000,385,43.0,2,36,5694,685736.79,7458280.87,-22.973369339451267,-43.188173728847495
1,3.0,0.01,485,186,505,1574775,1576216,1575496,2600,862,71.0,1,140,12143,685445.97,7457049.43,-22.984520385301035,-43.19086146110318
1,2.0,0.01,531,391,279,1140573,1227557,1184065,2450,792,45.0,1,61,10328,685205.76,7457208.85,-22.98310776478162,-43.19322310566419
1,3.0,0.01,1448,240,448,1259839,1278269,1269054,2400,425,43.0,1,150,3667,685546.43,7458069.8,-22.97529632134257,-43.190004552185776
1,4.0,0.01,1277,36,326,1524600,988624,1256612,4100,509,43.0,1,224,7143,685667.67,7457840.79,-22.977350509516462,-43.18879475318842
1,3.0,0.01,1273,65,309,1315094,1420241,1367668,2700,567,43.0,1,150,5333,685639.91,7457848.76,-22.97728164752008,-43.18906640941369
0,2.0,0.01,576,220,345,1308645,1301977,1305311,2100,864,46.0,1,70,10179,685378.61,7457201.72,-22.98315287964624,-43.191536656097945
0,2.0,0.01,576,220,345,1308645,1301977,1305311,2100,930,46.0,1,70,9429,685378.61,7457201.72,-22.98315287964624,-43.191536656097945
0,2.0,0.01,2076,486,500,1369604,1344717,1357161,2600,567,42.0,1,78,6282,685656.29,7458691.14,-22.96967402155698,-43.189008054354275
0,1.0,0.01,3030,315,768,1124331,1028386,1076359,1950,792,43.0,1,31,12161,686690.34,7459279.31,-22.96424779280357,-43.17899643838592
0,0.01,0.01,3030,315,768,1124331,1028386,1076359,1950,385,41.0,1,32,5625,686690.34,7459279.31,-22.96424779280357,-43.17899643838592
1,0.01,0.01,3030,315,768,1124331,1028386,1076359,1950,554,40.0,1,31,6452,686690.34,7459279.31,-22.96424779280357,-43.17899643838592
1,1.0,0.01,740,456,93,1159555,933491,1046523,990,405,39.0,1,44,3295,685136.31,7457423.86,-22.9811741834538,-43.19392618046234
0,1.0,0.01,740,456,93,1159555,933491,1046523,990,405,39.0,1,50,5000,685136.31,7457423.86,-22.9811741834538,-43.19392618046234
1,3.0,1.0,2238,659,333,1395924,1588574,1492249,1550,525,42.0,1,146,4932,685586.82,7458874.55,-22.968025772330947,-43.189707498887635
0,2.0,1.0,3303,372,515,1124331,1345878,1235105,1950,425,42.0,1,45,7333,686909.1315,7459464.745,-22.96254896323947,-43.17688560157241
0,2.0,1.0,3303,372,515,1124331,1345878,1235105,1950,554,42.0,1,65,7000,686909.1315,7459464.745,-22.96254896323947,-43.17688560157241
0,1.0,1.0,3303,372,515,1124331,1345878,1235105,1950,904,45.0,1,41,10976,686909.1315,7459464.745,-22.96254896323947,-43.17688560157241
1,1.0,0.01,2796,268,663,1038910,1146214,1092562,2350,930,61.0,1,74,12770,686507.74,7459115.67,-22.96574575639902,-43.18075707802353
1,2.0,1.0,2796,268,663,1038910,1146214,1092562,2350,509,58.0,1,69,6087,686507.74,7459115.67,-22.96574575639902,-43.18075707802353
1,3.0,1.0,1415,475,270,1259839,1398392,1329116,2400,425,43.0,1,128,3398,685294.88,7458088.9,-22.975151908616642,-43.1924597604568
1,3.0,1.0,1580,126,593,1203742,973231,1088487,2600,425,41.0,1,123,5163,685717.82,7458149.3,-22.974559394381533,-43.18834286738152
0,3.0,0.01,1580,126,593,1203742,973231,1088487,2600,930,44.0,1,123,9715,685717.82,7458149.3,-22.974559394381533,-43.18834286738152
1,3.0,1.0,1580,126,593,1203742,973231,1088487,2600,830,44.0,1,123,13171,685717.82,7458149.3,-22.974559394381533,-43.18834286738152
1,3.0,0.01,1836,509,373,1369604,1228631,1299118,2600,918,46.0,1,80,16000,685472.46,7458486.97,-22.97153796446696,-43.19077600019868
1,2.0,0.01,1836,509,373,1369604,1228631,1299118,2600,360,43.0,1,80,6000,685472.46,7458486.97,-22.97153796446696,-43.19077600019868
1,1.0,0.01,2637,1014,123,1165764,1264279,1215022,2150,385,37.0,1,55,4000,685501.87,7459294.09,-22.964247236753746,-43.190586242985795
0,1.0,0.01,2637,1014,123,1165764,1264279,1215022,2150,930,40.0,1,59,10169,685501.87,7459294.09,-22.964247236753746,-43.190586242985795
0,1.0,0.01,2637,1014,123,1165764,1264279,1215022,2150,405,37.0,1,57,5088,685501.87,7459294.09,-22.964247236753746,-43.190586242985795
1,1.0,0.01,2637,1014,123,1165764,1264279,1215022,2150,405,37.0,1,58,4517,685501.87,7459294.09,-22.964247236753746,-43.190586242985795
1,4.0,2.0,898,34,173,1524600,1319327,1421964,4100,525,40.0,1,362,6630,685566.31,7457466.82,-22.98073837270673,-43.18973815288189
0,2.0,0.01,2550,840,148,1165764,925027,1045396,2150,509,38.0,1,76,4605,685637.69,7459182.29,-22.96524152945861,-43.18924849793061
1,2.0,1.0,1396,373,363,1259839,1102189,1181014,2400,930,47.0,1,69,13768,685390.98,7458054.32,-22.975453422010197,-43.191518515174096
1,3.0,0.01,3378,438,477,1031529,1248370,1139950,2300,904,44.0,1,140,9143,686922.56,7459545.65,-22.961816972808546,-43.17676446719943
0,1.0,0.01,3515,287,209,807780,859788,833784,2200,918,44.0,1,36,12222,687213.46,7459512.58,-22.962082863653155,-43.173924140007436
0,0.01,0.01,3515,287,209,807780,859788,833784,2200,864,44.0,1,36,10972,687213.46,7459512.58,-22.962082863653155,-43.173924140007436
1,3.0,0.01,2676,978,68,986211,958109,972160,2100,405,43.0,1,80,4000,685584.24,7459320.87,-22.96399625842309,-43.189786322362174
1,1.0,0.01,2331,818,186,1395924,1786680,1591302,1550,595,41.0,1,45,8444,685476.2801,7458988.66,-22.96700780321419,-43.19079905119949
0,1.0,0.01,2331,818,186,1395924,1786680,1591302,1550,864,44.0,1,38,13158,685476.2801,7458988.66,-22.96700780321419,-43.19079905119949
1,1.0,0.01,2638,972,109,1165764,1239082,1202423,2150,918,44.0,1,31,15000,685556.1259999999,7459286.517999998,-22.964309555777607,-43.19005631502725
1,1.0,0.01,2638,972,109,1165764,1239082,1202423,2150,918,44.0,1,33,15606,685556.1259999999,7459286.517999998,-22.964309555777607,-43.19005631502725
1,0.01,0.01,2638,972,109,1165764,1239082,1202423,2150,445,41.0,1,33,5061,685556.1259999999,7459286.517999998,-22.964309555777607,-43.19005631502725
1,4.0,2.0,3077,525,564,1573665,1638923,1606294,2600,920,44.0,1,250,7880,686521.3639,7459426.649,-22.962936428801857,-43.180661816970556
1,4.0,3.0,3077,525,564,1573665,1638923,1606294,2600,509,41.0,1,250,3440,686521.3639,7459426.649,-22.962936428801857,-43.180661816970556
1,3.0,0.01,383,235,692,1308645,1250649,1279647,2100,445,41.0,1,85,5059,685470.3,7456854.38,-22.98627876500504,-43.190600734057455
1,3.0,0.01,2366,495,312,1472861,1154785,1313823,2300,445,40.0,1,95,4711,685873.01,7458929.77,-22.967495250839587,-43.186923608495086
1,2.0,1.0,2784,262,659,1038910,1146214,1092562,2350,425,42.0,1,72,4722,686502.27,7459105.03,-22.965842437000042,-43.18080912732584
1,1.0,0.01,2638,293,520,1124331,1096084,1110208,2100,360,40.0,1,50,3400,686332.41,7459030.12,-22.966537820634127,-43.18245629810415
1,3.0,1.0,3076,442,654,1133834,1245370,1189602,2200,862,44.0,1,93,12688,686609.0801,7459379.51,-22.96335220999217,-43.17980086348399
1,4.0,1.0,2554,476,271,1472861,1211386,1342124,2300,554,42.0,1,235,3830,686060.42,7459061.61,-22.96628393272203,-43.185112141068046
0,0.01,0.01,530,541,145,1056413,1060783,1058598,800,792,43.0,1,22,13636,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
0,0.01,0.01,530,541,145,1056413,1060783,1058598,800,792,43.0,1,22,18182,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
1,1.0,0.01,530,541,145,1056413,1060783,1058598,800,445,41.0,1,31,4516,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
1,0.01,0.01,530,541,145,1056413,1060783,1058598,800,509,41.0,1,23,10000,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
1,0.01,0.01,530,541,145,1056413,1060783,1058598,800,484,41.0,1,29,5655,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
0,0.01,0.01,530,541,145,1056413,1060783,1058598,800,573,41.0,1,20,13000,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
0,1.0,0.01,530,541,145,1056413,1060783,1058598,800,800,43.0,1,20,17500,685054.6132,7457209.491,-22.983118805467264,-43.19469713196352
1,3.0,0.01,1392,315,391,1221509,1174729,1198119,2500,509,41.0,1,109,5963,685447.62,7458038.12,-22.975593377284337,-43.190964259173896
1,2.0,0.01,1623,402,340,1124331,1370600,1247466,2200,862,44.0,1,69,9536,685469.01,7458270.27,-22.973494922396284,-43.19078359098502
1,2.0,0.01,3427,309,321,948250,990784,969517,1850,554,40.0,1,64,6250,687102.09,7459484.96,-22.962344764376105,-43.17500666773346
0,2.0,1.0,2943,302,758,1124331,1118340,1121336,2100,573,39.0,1,65,7477,686615.37,7459223.06,-22.96476407667575,-43.17972062082625
0,2.0,0.01,2943,302,758,1124331,1118340,1121336,2100,509,39.0,1,63,4921,686615.37,7459223.06,-22.96476407667575,-43.17972062082625
0,2.0,0.01,2943,302,758,1124331,1118340,1121336,2100,918,42.0,1,66,9621,686615.37,7459223.06,-22.96476407667575,-43.17972062082625
0,2.0,0.01,2943,302,758,1124331,1118340,1121336,2100,554,39.0,1,63,6508,686615.37,7459223.06,-22.96476407667575,-43.17972062082625
1,2.0,1.0,1510,292,427,1221509,442668,832089,2500,573,40.0,1,66,8333,685522.79,7458141.0,-22.97465609732272,-43.19024363310091
1,2.0,1.0,1510,292,427,1221509,442668,832089,2500,385,40.0,1,66,6061,685522.79,7458141.0,-22.97465609732272,-43.19024363310091
1,2.0,0.01,1383,106,400,1315094,1424355,1369725,2700,930,42.0,1,72,11806,685644.85,7457965.88,-22.976223627201982,-43.18903233374049
1,3.0,0.01,2090,456,528,1369604,1337596,1353600,2600,405,40.0,1,120,4814,685698.0401,7458694.84,-22.969635955402232,-43.188601403530036
0,2.0,0.01,2071,455,530,1369604,1337596,1353600,2600,920,44.0,1,61,10492,685685.2,7458678.03,-22.969789164910463,-43.188724581693975
0,2.0,0.01,2071,455,530,1369604,1337596,1353600,2600,792,43.0,1,61,8525,685685.2,7458678.03,-22.969789164910463,-43.188724581693975
0,3.0,1.0,2420,936,121,1395924,1001269,1198597,1550,425,42.0,1,194,3041,685407.2401,7459087.98,-22.96611874063621,-43.191484164323256
0,4.0,0.01,1371,172,376,1083455,1051056,1067256,2200,425,62.0,1,155,3329,685577.77,7457978.52,-22.97611698686072,-43.18968796856296
1,2.0,0.01,1283,389,261,1124331,1423709,1274020,2200,525,60.0,1,68,4412,685331.68,7457950.86,-22.976394165482866,-43.19208433178112
0,2.0,0.01,1631,552,184,1496791,988656,1242724,2500,930,45.0,1,75,9333,685316.4,7458304.25,-22.973205125873537,-43.19227578350964
0,2.0,0.01,1902,409,521,1124331,759432,941882,2200,940,33.0,1,80,9375,685619.66,7458520.87,-22.97121546676579,-43.18934474283461
1,0.01,0.01,3448,165,204,807780,893007,850394,2200,405,40.0,2,28,4643,687253.7199,7459398.05,-22.963112411688233,-43.173517707179954
1,0.01,0.01,3448,165,204,807780,893007,850394,2200,509,40.0,2,29,4483,687253.7199,7459398.05,-22.963112411688233,-43.173517707179954
1,0.01,0.01,3448,165,204,807780,893007,850394,2200,445,40.0,2,29,4023,687253.7199,7459398.05,-22.963112411688233,-43.173517707179954
1,2.0,0.01,773,307,97,1159555,1242156,1200856,990,445,42.0,1,72,3986,685287.37,7457440.23,-22.981009555145175,-43.1924550662035
1,2.0,0.01,773,307,97,1159555,1242156,1200856,990,800,44.0,1,72,6944,685287.37,7457440.23,-22.981009555145175,-43.1924550662035
1,2.0,0.01,2611,770,35,625727,463688,544708,1200,792,44.0,1,54,9574,685777.17,7459212.4,-22.964954103614808,-43.187892127637866
1,3.0,0.01,2741,421,448,1582780,1627687,1605234,2450,405,49.0,1,200,2250,686297.95,7459162.16,-22.965349500678247,-43.18280823894754
1,3.0,1.0,2180,582,405,1472861,2053609,1763235,2300,525,42.0,1,98,5102,685628.7731,7458805.661,-22.968643087834266,-43.18929014172902
1,2.0,1.0,2192,84,682,1447740,1755478,1601609,2700,825,45.0,1,60,14500,686146.83,7458624.21,-22.970223519424643,-43.18421683889018
1,4.0,2.0,1919,470,486,1369604,1411642,1390623,2600,573,42.0,1,292,5171,685566.3316,7458552.459,-22.9709362002638,-43.18986854159441
1,1.0,0.01,661,159,284,1140573,863778,1002176,2450,360,42.0,1,46,3913,685432.3525,7457269.921,-22.98253110453318,-43.191020773733385
1,1.0,0.01,661,159,284,1140573,863778,1002176,2450,525,42.0,1,46,8696,685432.3525,7457269.921,-22.98253110453318,-43.191020773733385
1,2.0,0.01,3264,223,442,1031529,961305,996417,2200,385,39.0,1,80,5375,687011.69,7459349.26,-22.96358014376494,-43.17587164474956
0,1.0,0.01,2722,1090,64,815986,743784,779885,1600,801,41.0,1,36,10556,685485.01,7459381.98,-22.963455560666123,-43.19076119598208
0,2.0,0.01,1090,242,92,969501,954249,961875,2400,509,39.0,1,94,4149,685416.4,7457735.01,-22.97833362163447,-43.1912322560756
0,3.0,1.0,2702,452,382,1472861,1924535,1698698,2300,801,41.0,1,130,11538,686228.4401,7459151.05,-22.96545759181048,-43.183484650624415
0,3.0,0.01,1703,249,529,1207360,1204380,1205870,2500,862,42.0,1,111,10180,685662.39,7458300.45,-22.973200857931904,-43.18890156291115
1,3.0,0.01,2622,702,45,937269,1061010,999140,880,385,38.0,1,91,3407,685870.9,7459198.12,-22.965072571230372,-43.18697649974454
1,3.0,0.01,2532,369,384,1194735,1092112,1143424,2500,792,41.0,1,118,9746,686154.03,7458997.79,-22.966849689712053,-43.18419169765261
1,3.0,0.01,2532,369,384,1194735,1092112,1143424,2500,567,39.0,1,118,4449,686154.03,7458997.79,-22.966849689712053,-43.18419169765261
1,2.0,1.0,2901,384,635,1765854,1765854,1765854,2300,360,38.0,1,140,3000,686493.02,7459243.6,-22.96459233785163,-43.180916061956005
1,3.0,1.0,2901,384,635,1765854,1765854,1765854,2300,864,41.0,1,140,6607,686493.02,7459243.6,-22.96459233785163,-43.180916061956005
0,1.0,0.01,2866,472,510,1915512,1819723,1867618,2450,800,39.0,1,50,8600,686367.3201,7459268.01,-22.964386022996827,-43.182144630741156
1,3.0,1.0,1305,500,256,1782313,1778976,1780645,2800,842,41.0,1,180,10389,685225.68,7457985.43,-22.9760938418328,-43.19312211905418
1,1.0,0.01,2749,1126,63,815986,722599,769293,1600,830,33.0,1,59,8475,685464.5201,7459412.04,-22.96318643347797,-43.19096459123158
0,2.0,0.01,2749,1126,63,815986,722599,769293,1600,842,33.0,1,78,6410,685464.5201,7459412.04,-22.96318643347797,-43.19096459123158
0,0.01,0.01,3553,387,255,807780,891462,849621,2200,567,38.0,1,23,6087,687158.39,7459598.65,-22.96131194128475,-43.17447151571361
1,0.01,0.01,3553,387,255,807780,891462,849621,2200,792,40.0,2,21,6190,687158.39,7459598.65,-22.96131194128475,-43.17447151571361
0,0.01,0.01,3553,387,255,807780,891462,849621,2200,425,38.0,1,30,6000,687158.39,7459598.65,-22.96131194128475,-43.17447151571361
1,2.0,0.01,1581,92,600,1447740,762324,1105032,2700,842,71.0,1,68,9559,685749.5,7458136.72,-22.974669441139227,-43.1880324369105
1,3.0,0.01,2383,436,333,1502287,1442134,1472211,2350,360,38.0,1,128,3516,685949.05,7458920.83,-22.967567474045985,-43.18618109474576
0,2.0,0.01,2833,390,565,1915512,1555043,1735278,2500,864,41.0,1,62,11532,686420.62,7459204.28,-22.964955466115715,-43.181617240286805
0,2.0,0.01,2833,390,565,1915512,1555043,1735278,2500,525,38.0,1,62,5242,686420.62,7459204.28,-22.964955466115715,-43.181617240286805
1,3.0,1.0,2833,390,565,1915512,1555043,1735278,2500,573,38.0,1,83,8133,686420.62,7459204.28,-22.964955466115715,-43.181617240286805
1,1.0,0.01,2544,611,141,986211,1128088,1057150,2100,509,38.0,1,24,8958,685901.58,7459107.56,-22.96588680492159,-43.18666644876214
0,1.0,0.01,2544,611,141,986211,1128088,1057150,2100,385,38.0,1,26,8462,685901.58,7459107.56,-22.96588680492159,-43.18666644876214
0,1.0,0.01,2544,611,141,986211,1128088,1057150,2100,567,38.0,1,28,6786,685901.58,7459107.56,-22.96588680492159,-43.18666644876214
1,2.0,0.01,2643,899,57,986211,960323,973267,2100,595,37.0,1,65,6462,685650.06,7459274.86,-22.96440433970253,-43.18913901875183
1,2.0,1.0,1504,522,203,1496791,2068892,1782842,2500,830,40.0,1,80,10500,685286.14,7458179.76,-22.974332511266716,-43.19255589893688
0,2.0,0.01,3393,427,454,1031529,1158754,1095142,2300,792,40.0,1,74,9122,686949.38,7459546.04,-22.96181043938673,-43.17650301535843
0,1.0,0.01,1890,470,458,1406617,1067704,1237161,2500,567,38.0,1,48,8750,685548.2231,7458526.932,-22.97116870181991,-43.19004204566365
1,3.0,1.0,657,400,180,1215942,1110644,1163293,2350,385,36.0,1,110,6000,685189.3201,7457337.56,-22.98194747954317,-43.193398881572215
1,3.0,1.0,772,368,76,1159555,1238888,1199222,990,862,40.0,1,110,8091,685226.94,7457449.46,-22.980932949969574,-43.193045464995606
1,3.0,1.0,772,368,76,1159555,1238888,1199222,990,573,37.0,1,110,6455,685226.94,7457449.46,-22.980932949969574,-43.193045464995606
1,2.0,1.0,2625,746,24,937269,1021611,979440,780,405,38.0,1,98,3755,685820.99,7459215.62,-22.96492013826348,-43.18746525116188
1,3.0,1.0,3011,270,757,1081057,1342012,1211535,2100,385,38.0,1,112,4464,686715.49,7459242.13,-22.964580665832262,-43.17874671992017
1,3.0,1.0,2787,438,470,1472861,1620449,1546655,2300,904,41.0,1,115,11652,686325.0001,7459200.28,-22.96500229005004,-43.18254909035339
0,2.0,0.01,963,168,23,1083455,514940,799198,2200,573,38.0,1,65,6154,685453.53,7457590.1,-22.9796378658542,-43.190852761313685
1,2.0,0.01,963,168,23,1083455,514940,799198,2200,920,41.0,1,73,10411,685453.53,7457590.1,-22.9796378658542,-43.190852761313685
1,3.0,1.0,3003,297,785,1171749,713068,942409,2300,862,41.0,1,122,6557,686681.7201,7459253.62,-22.964480712154533,-43.17907737832717
