Posicao;Quartos;Vagas;DistIpanema;DistPraia;DistFavela;RendaMedia;RendaMovel;RendaMovelRua;Vu2009;Mes;Idade;Tipologia;AreaConstruida;VAL_UNIT;X;Y
1;2;0.01;2582;1059;195;1783469;1835976;1809723;2300;567;40;1;70;6429;685393.91;7459252.64
0;2;0.01;2582;1059;195;1783469;1835976;1809723;2300;360;40;1;70;5143;685393.91;7459252.64
1;2;0.01;2582;1059;195;1783469;1835976;1809723;2300;525;40;1;70;6571;685393.91;7459252.64
1;2;0.01;2582;1059;195;1783469;1835976;1809723;2300;445;40;1;70;6643;685393.91;7459252.64
0;3;1;833;150;105;1083455;1092602;1088029;2200;930;68;1;108;8426;685447.7336;7457453.036
1;3;1;833;150;105;1083455;1092602;1088029;2200;825;68;1;82;10976;685447.7336;7457453.036
1;3;1;833;150;105;1083455;1092602;1088029;2200;525;65;1;172;4651;685447.7336;7457453.036
1;3;0.01;1164;176;170;1083455;1084144;1083800;2200;425;64;1;95;3158;685501.19;7457785.7
1;2;1;1423;552;214;1496791;1271819;1384305;2500;405;64;1;136;4265;685218.91;7458104.16
0;3;1;3292;112;361;1083455;1070213;1076834;2000;445;64;1;107;4206;687140.79;7459287.57
0;3;0.01;3292;112;361;1083455;1070213;1076834;2000;573;64;1;107;3551;687140.79;7459287.57
1;3;1;997;81;109;1451302;1382903;1417103;2300;930;67;1;120;10725;685543.46;7457590.35
1;1;0.01;2614;173;641;1582780;1801671;1692226;2700;930;66;1;48;13125;686429.1;7458950.81
0;0.01;0.01;2614;173;641;1582780;1801671;1692226;2700;940;66;1;38;13158;686429.1;7458950.81
1;1;0.01;2614;173;641;1582780;1801671;1692226;2700;385;63;1;42;5000;686429.1;7458950.81
1;1;0.01;3111;231;620;1081057;969032;1025045;2100;484;63;1;75;5333;686849.71;7459274.69
0;3;1;571;186;377;1308645;1282416;1295531;2100;918;69;1;163;11365;685416.3442;7457176.491
0;3;0.01;2580;620;124;937269;1076203;1006736;880;801;64;1;85;8822;685924.63;7459137.28
1;3;0.01;2580;620;124;937269;1076203;1006736;880;864;65;1;100;7000;685924.63;7459137.28
0;0.01;0.01;2608;670;75;937269;1174492;1055881;880;554;63;1;39;6923;685895.15;7459176.79
0;0.01;0.01;2608;670;75;937269;1174492;1055881;880;484;63;1;39;3846;685895.15;7459176.79
0;1;0.01;3362;114;284;1083455;1030276;1056866;2000;425;60;1;41;6585;687213.07;7459320.71
1;2;0.01;3362;114;284;1083455;1030276;1056866;2000;425;60;1;70;4500;687213.07;7459320.71
0;2;1;1646;323;431;1221509;1412408;1316959;2500;484;58;1;89;6236;685560.82;7458271.27
0;2;1;1646;323;431;1221509;1412408;1316959;2500;445;58;1;89;6124;685560.82;7458271.27
1;3;1;1646;323;431;1221509;1412408;1316959;2500;842;61;1;121;10083;685560.82;7458271.27
0;1;0.01;1646;323;431;1221509;1412408;1316959;2500;864;61;1;56;10000;685560.82;7458271.27
1;3;1;2490;284;466;1194735;1219110;1206923;2500;405;63;1;216;3889;686203.46;7458928.82
1;3;0.01;3046;218;684;1278457;1220574;1249516;2100;509;64;1;110;5000;686799.77;7459229.28
0;0.01;0.01;1607;321;418;1221509;1209498;1215504;2500;445;56;1;26;8846;685542.86;7458236.01
1;3;1;1747;533;276;1496791;1411299;1454045;2500;825;59;1;103;9223;685398.83;7458409.78
0;3;0.01;1911;408;531;1124331;911195;1017763;2200;554;56;1;106;4717;685626.66;7458528.95
0;0.01;0.01;2112;406;543;1395924;1187405;1291665;2300;825;59;1;21;17143;685767.43;7458696.35
0;1;0.01;3292;145;370;1083455;1013578;1048517;2000;567;56;1;30;7000;687111.99;7459310.67
0;1;0.01;3292;145;370;1083455;1013578;1048517;2000;573;56;1;30;5667;687111.99;7459310.67
0;0.01;0.01;3292;145;370;1083455;1013578;1048517;2000;825;59;1;30;10333;687111.99;7459310.67
1;2;0.01;2732;108;786;1774855;1747973;1761414;2500;567;56;1;73;6164;686600.22;7458984.28
0;2;0.01;2732;108;786;1774855;1747973;1761414;2500;567;56;1;68;5882;686600.22;7458984.28
1;2;1;2732;108;786;1774855;1747973;1761414;2500;573;56;1;67;7090;686600.22;7458984.28
1;3;0.01;1543;208;518;1083455;1210843;1147149;2200;445;56;1;105;3695;685622.11;7458145.62
1;3;0.01;1543;208;518;1083455;1210843;1147149;2200;484;56;1;105;4914;685622.11;7458145.62
0;1;0.01;2682;1118;139;815986;945068;880527;1600;405;56;1;30;4900;685410.2801;7459351.2
1;1;0.01;337;287;598;1404545;1736783;1570664;2600;405;56;1;44;5909;685385.26;7456900.62
0;3;1;2049;35;781;1524600;1368407;1446504;4100;904;59;1;95;11579;686085.54;7458494.79
1;3;0.01;649;36;430;1524600;1432896;1478748;4100;825;59;1;185;14865;685574.67;7457153.86
1;3;1;649;36;430;1524600;1432896;1478748;4100;567;56;1;185;8108;685574.67;7457153.86
1;1;0.01;2715;358;498;1582780;1422122;1502451;2450;801;58;1;49;11735;686338.97;7459113.29
0;1;0.01;2715;358;498;1582780;1422122;1502451;2450;842;59;1;49;10408;686338.97;7459113.29
1;0.01;0.01;3310;313;456;1031529;995509;1013519;2200;385;55;1;39;3846;686973.7;7459431.5
1;3;0.01;3375;201;302;948250;993486;970868;1850;405;54;1;100;3800;687147.6;7459386.79
1;3;0.01;1334;362;320;1476163;1593232;1534698;2450;525;55;1;112;4330;685379.07;7457994.38
1;2;0.01;3429;439;417;830874;894734;862804;2200;864;57;1;71;10282;686976.54;7459571.6
0;0.01;0.01;3422;440;426;830874;776758;803816;2200;920;57;1;27;15926;686967.55;7459569.4
0;2;0.01;658;211;258;1308645;1068617;1188631;2100;445;56;1;92;3772;685378.63;7457291.55
0;2;0.01;1952;190;753;1083455;1323698;1203577;2000;445;55;1;114;2807;685872.24;7458487.66
1;2;0.01;1952;190;753;1083455;1323698;1203577;2000;800;57;1;113;7611;685872.24;7458487.66
0;3;0.01;2676;263;577;1582780;911233;1247007;2450;525;56;1;96;4375;686397.37;7459039.26
0;3;0.01;2676;263;577;1582780;911233;1247007;2450;573;56;1;96;5208;686397.37;7459039.26
0;3;0.01;1497;212;499;1083455;1332079;1207767;2200;918;59;1;91;7912;685594.33;7458106.04
0;3;1;1497;212;499;1083455;1332079;1207767;2200;509;56;1;91;4835;685594.33;7458106.04
1;3;0.01;517;419;257;1140573;1105638;1123106;2450;930;57;1;117;11197;685178.25;7457198.32
1;3;1;2244;328;478;1165764;968987;1067376;2200;567;55;1;127;4724;685947.77;7458772.25
1;3;0.01;2259;325;471;1124331;662864;893598;2100;525;54;1;85;5176;685963.7201;7458782.68
1;3;0.01;2259;325;471;1124331;662864;893598;2100;567;54;1;85;7212;685963.7201;7458782.68
0;1;0.01;780;350;75;1159555;1259595;1209575;990;904;58;1;19;20526;685246.13;7457455.1
1;3;0.01;1710;384;399;1207360;1210667;1209014;2500;864;59;1;109;8532;685533.21;7458345.12
0;2;0.01;589;195;348;1308645;1301977;1305311;2100;405;55;1;65;5154;685403.27;7457204.55
1;1;0.01;1415;483;265;1259839;1389033;1324436;2400;862;58;1;33;13333;685287.5;7458089.64
1;0.01;0.01;1106;78;166;969501;759673;864587;2400;445;56;1;25;4920;685576.07;7457695.1
1;2;0.01;2203;81;681;1447740;1755478;1601609;2700;360;62;1;87;3793;686158.13;7458630.37
0;2;0.01;2589;441;323;1472861;1034797;1253829;2300;509;55;1;62;7258;686131.74;7459070.26
0;2;0.01;2589;441;323;1472861;1034797;1253829;2300;573;55;1;62;8871;686131.74;7459070.26
0;3;0.01;3225;225;488;1081057;1142216;1111637;2100;918;59;1;80;10375;686969.44;7459330.32
1;3;1;3347;194;331;948250;993486;970868;1850;445;54;1;161;3043;687124.14;7459369.98
1;3;1;2189;110;661;1447740;1774652;1611196;2700;445;53;1;77;7130;686120.33;7458634.82
1;1;0.01;2876;285;713;498256;498256;498256;2300;573;53;1;55;7727;686567.45;7459172.98
1;1;0.01;2876;285;713;498256;498256;498256;2300;918;56;1;40;12375;686567.45;7459172.98
0;0.01;0.01;2876;285;713;498256;498256;498256;2300;385;53;1;40;6250;686567.45;7459172.98
1;1;0.01;2876;285;713;498256;498256;498256;2300;509;53;1;55;4273;686567.45;7459172.98
1;3;1;385;291;511;1574775;1473306;1524041;2800;445;55;1;128;6250;685351.92;7456996.68
0;1;0.01;2685;163;694;1083455;658159;870807;2000;360;55;1;48;4792;686504.26;7458989.19
0;3;1;725;421;110;1159555;957484;1058520;990;792;57;1;114;10526;685170.1992;7457407.915
1;3;0.01;2521;456;288;1472861;1805748;1639305;2300;800;57;1;100;9000;686052.6801;7459029.17
0;1;0.01;480;212;483;1308645;1382673;1345659;2100;425;55;1;45;6000;685414.32;7457068
1;3;0.01;1773;242;575;1406617;1416490;1411554;2500;930;57;1;139;6475;685708.18;7458358.88
1;3;1;1773;242;575;1406617;1416490;1411554;2500;930;57;1;150;10667;685708.18;7458358.88
1;4;1;2705;198;669;1083455;931613;1007534;2000;573;55;1;205;4390;686488.87;7459021
1;1;0.01;3215;284;540;1007098;1058554;1032826;2300;445;55;1;25;4400;686903.76;7459363
1;1;0.01;3215;284;540;1007098;1058554;1032826;2300;484;55;1;25;6000;686903.76;7459363
0;3;1;823;218;92;1159555;1342857;1251206;1500;920;58;1;76;9868;685381.021;7457467.219
1;1;0.01;696;526;104;1159555;1027206;1093381;1150;825;58;1;44;10227;685064.21;7457376.91
1;0.01;0.01;696;526;104;1159555;1027206;1093381;1150;573;55;1;33;8333;685064.21;7457376.91
1;1;0.01;696;526;104;1159555;1027206;1093381;1150;567;55;1;33;6061;685064.21;7457376.91
0;3;0.01;2480;264;486;1194735;743998;969367;2500;792;57;1;121;6529;686214.82;7458912.53
0;3;0.01;2480;264;486;1194735;743998;969367;2500;484;55;1;121;3926;686214.82;7458912.53
1;3;0.01;1797;394;446;1124331;1154777;1139554;2200;445;54;1;101;3960;685569.93;7458425.75
0;1;0.01;3260;365;556;1124331;1164283;1144307;1950;918;58;1;55;7273;686871.46;7459437.67
0;0.01;0.01;3260;365;556;1124331;1164283;1144307;1950;801;57;1;55;8364;686871.46;7459437.67
0;0.01;0.01;3260;365;556;1124331;1164283;1144307;1950;405;55;1;55;4182;686871.46;7459437.67
1;0.01;0.01;3260;365;556;1124331;1164283;1144307;1950;904;58;1;60;7500;686871.46;7459437.67
1;1;0.01;3260;365;556;1124331;1164283;1144307;1950;930;58;1;60;7500;686871.46;7459437.67
0;1;0.01;2205;255;545;1165764;959576;1062670;2300;525;55;1;47;7809;685990.66;7458712.79
0;1;0.01;2205;255;545;1165764;959576;1062670;2300;484;55;1;47;4043;685990.66;7458712.79
0;2;0.01;3296;372;523;1124331;1294715;1209523;1950;830;58;1;56;9821;686902.1;7459460.58
0;2;0.01;1779;398;428;1124331;1123898;1124115;2200;918;58;1;64;9375;685554.87;7458410.39
0;0.01;0.01;1271;385;250;1124331;1245217;1184774;2200;842;58;1;34;13824;685331.14;7457938.79
1;0.01;0.01;499;464;226;1538960;1538960;1538960;1000;930;58;1;30;14167;685134.61;7457183.24
1;1;0.01;499;464;226;1538960;1538960;1538960;1000;445;55;1;32;8438;685134.61;7457183.24
1;0.01;0.01;499;464;226;1538960;1538960;1538960;1000;425;55;1;29;4310;685134.61;7457183.24
1;0.01;0.01;499;464;226;1538960;1538960;1538960;1000;573;55;1;30;8833;685134.61;7457183.24
1;0.01;0.01;499;464;226;1538960;1538960;1538960;1000;554;55;1;30;10500;685134.61;7457183.24
1;1;0.01;499;464;226;1538960;1538960;1538960;1000;918;58;1;32;16875;685134.61;7457183.24
0;1;0.01;2658;325;497;1124331;1129590;1126961;2100;385;55;1;46;4348;686319.18;7459059.34
1;3;0.01;2218;590;404;1395924;1440271;1418098;1550;554;56;1;125;3200;685648.8401;7458839.96
0;1;0.01;1179;477;133;2068724;2135043;2101884;2450;830;58;1;50;8800;685209.04;7457860.32
0;2;1;2214;267;533;1165764;959576;1062670;2300;405;56;1;77;5935;685986.13;7458724.53
1;3;0.01;2152;560;425;1472861;1423072;1447967;2300;573;55;1;97;4639;685631.03;7458775.8
1;1;0.01;1967;196;738;1083455;1025152;1054304;2000;567;55;1;43;6163;685877.7;7458502.52
1;1;0.01;1967;196;738;1083455;1025152;1054304;2000;573;55;1;44;5409;685877.7;7458502.52
1;1;0.01;1983;147;751;1395924;1556320;1476122;2450;509;54;1;49;7143;685934.14;7458494.74
1;3;1;2112;34;752;1524600;1094479;1309540;4100;862;58;1;117;10256;686132.11;7458541.69
1;3;1;2112;34;752;1524600;1094479;1309540;4100;567;55;1;89;7303;686132.11;7458541.69
1;3;1;2112;34;752;1524600;1094479;1309540;4100;405;55;1;148;8615;686132.11;7458541.69
1;2;1;337;280;666;1621830;1144464;1383147;3200;567;56;1;66;9394;685424.2638;7456842.012
0;4;0.01;658;382;182;1215942;1126165;1171054;2350;405;53;1;155;4774;685207.51;7457337.07
0;3;1;1324;483;281;1476163;1717263;1596713;2400;800;58;1;100;13000;685250.91;7458002.29
0;2;0.01;2247;83;668;1447740;1774652;1611196;2700;360;55;1;89;4494;686190.66;7458662.9
1;2;0.01;2247;83;668;1447740;1774652;1611196;2700;509;55;1;89;6292;686190.66;7458662.9
0;1;0.01;552;80;554;1083455;1336822;1210139;2200;445;68;1;35;5143;685565.07;7457019.51
0;1;0.01;552;80;554;1083455;1336822;1210139;2200;801;70;1;44;9091;685565.07;7457019.51
1;3;1;1872;114;761;1447740;1450390;1449065;2700;509;54;1;260;4038;685892.5;7458391.95
1;3;1;1872;114;761;1447740;1450390;1449065;2700;862;57;1;260;7231;685892.5;7458391.95
1;3;1;630;459;175;1215942;1247992;1231967;2350;862;57;1;151;10927;685130.98;7457314.45
1;3;1;630;459;175;1215942;1247992;1231967;2350;360;54;1;151;4636;685130.98;7457314.45
0;3;0.01;3317;327;460;1031529;1045408;1038469;2200;800;57;1;108;7130;686967.34;7459443.92
1;3;1;3317;327;460;1031529;1045408;1038469;2200;573;55;1;126;4762;686967.34;7459443.92
1;1;0.01;1744;207;591;1083455;890902;987179;2000;940;58;1;48;8333;685725.34;7458322.44
1;2;0.01;1744;207;591;1083455;890902;987179;2000;918;58;1;48;11458;685725.34;7458322.44
1;2;0.01;1883;115;768;1447740;1450390;1449065;2700;918;58;1;61;8197;685898.59;7458401.52
0;3;0.01;1838;481;399;1369604;1274230;1321917;2600;573;53;1;84;6607;685503.14;7458483.47
1;2;0.01;977;137;52;1451302;1514304;1482803;2300;864;41;1;74;12162;685485.74;7457592.81
0;0.01;0.01;1750;490;319;1207360;956952;1082156;2500;554;54;1;24;9042;685444.7601;7458404.45
0;0.01;0.01;1750;490;319;1207360;956952;1082156;2500;573;54;1;25;8800;685444.7601;7458404.45
1;2;1;1702;353;427;1207360;1178260;1192810;2500;405;55;1;72;6000;685560.82;7458329.82
1;1;0.01;3223;92;430;1031529;1043660;1037595;2500;842;58;1;46;11522;687089.45;7459241.08
1;1;0.01;532;115;523;1574775;1836709;1705742;2600;484;56;1;44;7841;685521.8801;7457041.05
1;1;0.01;532;115;523;1574775;1836709;1705742;2600;825;56;1;44;15909;685521.8801;7457041.05
1;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;864;56;1;25;14800;685035.63;7457392.95
1;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;920;56;1;25;17200;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;920;56;1;25;12800;685035.63;7457392.95
1;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;509;53;1;25;8320;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;405;53;1;25;3600;685035.63;7457392.95
0;1;0.01;715;555;80;1159555;1223124;1191340;1150;940;56;1;25;15600;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;920;56;1;25;16000;685035.63;7457392.95
1;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;509;53;1;25;7200;685035.63;7457392.95
1;1;0.01;715;555;80;1159555;1223124;1191340;1150;525;53;1;25;6000;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;918;56;1;25;12000;685035.63;7457392.95
1;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;830;56;1;25;8000;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;567;53;1;25;5600;685035.63;7457392.95
1;1;0.01;715;555;80;1159555;1223124;1191340;1150;930;56;1;25;15400;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;830;56;1;25;14600;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;830;56;1;25;14000;685035.63;7457392.95
0;0.01;0.01;715;555;80;1159555;1223124;1191340;1150;405;53;1;25;6000;685035.63;7457392.95
1;3;0.01;1640;430;317;1124331;1370600;1247466;2200;573;55;1;105;5571;685448.86;7458291.66
1;1;0.01;2825;328;623;1124331;923912;1024122;2100;445;54;1;42;7262;686475.76;7459166.63
1;1;0.01;2729;172;715;1083455;658159;870807;2000;484;55;1;44;6591;686537.44;7459020.14
1;1;0.01;2729;172;715;1083455;658159;870807;2000;484;55;1;52;7115;686537.44;7459020.14
1;1;0.01;2729;172;715;1083455;658159;870807;2000;792;57;1;52;11154;686537.44;7459020.14
1;2;0.01;2077;112;711;1447740;1970466;1709103;2700;830;57;1;74;8108;686033.39;7458552.64
0;1;0.01;2926;185;801;1171749;1123887;1147818;2300;801;57;1;35;10571;686711.65;7459143.19
1;1;0.01;2926;185;801;1171749;1123887;1147818;2300;842;58;1;34;11765;686711.65;7459143.19
1;0.01;0.01;2926;185;801;1171749;1123887;1147818;2300;445;55;1;34;7941;686711.65;7459143.19
0;3;1;2758;245;657;1038910;991048;1014979;2350;918;47;1;118;11017;686493.45;7459079.2
1;3;0.01;1458;84;480;1259839;1105910;1182875;2900;904;57;1;110;8182;685697.91;7458025.81
1;4;1;1488;80;510;1259839;1159289;1209564;2900;360;54;1;300;3167;685715.18;7458050.29
1;3;1;2639;169;659;1582780;1723389;1653085;2700;825;57;1;101;10693;686455.73;7458964.39
1;3;0.01;3317;222;381;1081057;1094529;1087793;2100;918;57;1;88;9773;687067.02;7459374.35
0;2;1;1813;484;375;1369604;1184592;1277098;2600;525;52;1;60;9167;685485.77;7458460.87
0;1;0.01;1813;484;375;1369604;1184592;1277098;2600;445;52;1;45;4889;685485.77;7458460.87
1;1;0.01;1795;490;354;1369604;1184592;1277098;2600;825;58;1;38;13158;685468.96;7458446.33
0;3;1;3002;419;668;1472861;1554518;1513690;2300;573;54;1;129;4837;686556.39;7459324.15
1;3;1;1371;104;389;1315094;1442618;1378856;2700;825;58;1;103;10971;685642.11;7457954.88
1;3;0.01;1371;104;389;1315094;1442618;1378856;2700;567;55;1;103;3689;685642.11;7457954.88
1;2;0.01;630;486;148;1532655;1317439;1425047;1750;918;58;1;62;16129;685103.79;7457313.11
0;0.01;0.01;1617;179;565;1083455;1487058;1285257;2200;567;53;1;40;5375;685685.98;7458201.08
1;1;0.01;1617;179;565;1083455;1487058;1285257;2200;385;53;2;40;5000;685685.98;7458201.08
1;1;0.01;1617;179;565;1083455;1487058;1285257;2200;484;53;1;40;4300;685685.98;7458201.08
1;0.01;0.01;1617;179;565;1083455;1487058;1285257;2200;920;56;1;40;11250;685685.98;7458201.08
0;0.01;0.01;1617;179;565;1083455;1487058;1285257;2200;567;53;1;40;5750;685685.98;7458201.08
0;0.01;0.01;1617;179;565;1083455;1487058;1285257;2200;904;56;1;40;12125;685685.98;7458201.08
1;0.01;0.01;1617;179;565;1083455;1487058;1285257;2200;920;56;1;40;12625;685685.98;7458201.08
1;3;1;519;357;319;1140573;1390115;1265344;2450;405;54;1;94;5319;685241.57;7457190.64
0;3;1;519;357;319;1140573;1390115;1265344;2450;930;57;1;94;12234;685241.57;7457190.64
0;1;0.01;1213;312;215;1189386;1077470;1133428;2500;930;58;1;36;10278;685386.66;7457868.52
1;0.01;0.01;1213;312;215;1189386;1077470;1133428;2500;567;55;1;37;8108;685386.66;7457868.52
1;1;0.01;1415;464;279;1259839;1398392;1329116;2400;792;56;1;42;9524;685306.69;7458087.42
1;0.01;0.01;2661;181;659;1083455;662198;872827;2000;360;52;1;26;6923;686464.11;7458984.68
1;0.01;0.01;2661;181;659;1083455;662198;872827;2000;918;55;1;36;8889;686464.11;7458984.68
1;0.01;0.01;2661;181;659;1083455;662198;872827;2000;864;55;1;26;12808;686464.11;7458984.68
0;3;1;648;208;270;1308645;1222557;1265601;2100;918;56;1;130;10615;685381.9601;7457279.65
1;2;0.01;2664;1052;110;1165764;1314673;1240219;2150;360;56;1;70;4286;685478.54;7459324.38
1;2;0.01;1474;133;485;1259839;1318559;1289199;2400;525;50;1;64;5000;685659.2401;7458058.82
0;2;1;1474;133;485;1259839;1318559;1289199;2400;360;50;1;64;3750;685659.2401;7458058.82
0;2;0.01;1467;148;475;1259839;1318559;1289199;2400;864;53;1;80;9125;685642.1;7458057.31
1;2;1;671;498;131;1532655;1030844;1281750;1750;360;54;1;76;6316;685091.98;7457353.63
1;4;1;1640;401;348;1124331;1228204;1176268;2200;425;54;1;230;2283;685478.99;7458286.24
0;3;0.01;770;378;75;1159555;1253061;1206308;990;830;57;1;75;6667;685216.82;7457448.5
1;1;0.01;2283;523;366;1472861;1165412;1319137;2300;801;56;1;36;20972;685772.4816;7458873.513
1;1;0.01;2283;523;366;1472861;1165412;1319137;2300;385;54;1;36;6944;685772.4816;7458873.513
1;1;0.01;2283;523;366;1472861;1165412;1319137;2300;525;54;1;36;8611;685772.4816;7458873.513
1;1;0.01;2283;523;366;1472861;1165412;1319137;2300;554;54;1;36;11111;685772.4816;7458873.513
0;1;0.01;929;156;39;1083455;640565;862010;2200;445;54;1;42;6310;685457.61;7457552.34
1;1;0.01;929;156;39;1083455;640565;862010;2200;360;54;1;42;4524;685457.61;7457552.34
1;0.01;0.01;929;156;39;1083455;640565;862010;2200;405;54;1;42;3571;685457.61;7457552.34
1;0.01;0.01;929;156;39;1083455;640565;862010;2200;864;57;1;42;12780;685457.61;7457552.34
1;1;0.01;929;156;39;1083455;640565;862010;2200;864;57;1;42;16429;685457.61;7457552.34
1;0.01;0.01;929;156;39;1083455;640565;862010;2200;830;57;1;42;9524;685457.61;7457552.34
1;1;0.01;929;156;39;1083455;640565;862010;2200;801;56;1;42;11905;685457.61;7457552.34
0;0.01;0.01;929;156;39;1083455;640565;862010;2200;445;54;1;42;2619;685457.61;7457552.34
1;1;0.01;1290;277;293;1221509;1297874;1259692;2500;445;53;1;35;9000;685445.7;7457933.95
1;1;0.01;1290;277;293;1221509;1297874;1259692;2500;525;53;1;35;9714;685445.7;7457933.95
1;1;0.01;1290;277;293;1221509;1297874;1259692;2500;567;53;1;35;10857;685445.7;7457933.95
0;2;0.01;1053;140;90;1083455;989814;1036635;2200;405;54;1;61;3525;685502.4299;7457667.459
0;1;0.01;3143;230;583;1081057;969032;1025045;2100;825;57;1;20;10000;686882.99;7459290.82
0;0.01;0.01;3143;230;583;1081057;969032;1025045;2100;792;56;1;20;14750;686882.99;7459290.82
0;0.01;0.01;3143;230;583;1081057;969032;1025045;2100;918;57;1;20;16500;686882.99;7459290.82
0;2;0.01;2534;414;334;1194735;1360259;1277497;2500;904;57;1;45;14222;686107.9;7459020.04
0;2;0.01;2534;414;334;1194735;1360259;1277497;2500;862;57;1;45;14889;686107.9;7459020.04
1;2;0.01;2534;414;334;1194735;1360259;1277497;2500;918;57;1;48;13750;686107.9;7459020.04
0;2;1;2534;414;334;1194735;1360259;1277497;2500;904;57;1;45;16222;686107.9;7459020.04
1;1;0.01;2232;106;651;1447740;1755478;1601609;2700;862;56;1;50;13200;686157.58;7458663.83
0;0.01;0.01;1856;84;777;1447740;1408513;1428127;2700;864;56;1;35;11429;685910.6801;7458366.66
1;0.01;0.01;1856;84;777;1447740;1408513;1428127;2700;509;53;1;35;7429;685910.6801;7458366.66
0;0.01;1;1856;84;777;1447740;1408513;1428127;2700;573;53;1;35;9286;685910.6801;7458366.66
1;1;0.01;1856;84;777;1447740;1408513;1428127;2700;405;53;1;35;4000;685910.6801;7458366.66
1;0.01;0.01;1856;84;777;1447740;1408513;1428127;2700;918;56;1;35;11143;685910.6801;7458366.66
0;1;0.01;1856;84;777;1447740;1408513;1428127;2700;405;53;1;35;6514;685910.6801;7458366.66
1;0.01;0.01;1856;84;777;1447740;1408513;1428127;2700;864;56;1;35;12286;685910.6801;7458366.66
0;1;0.01;2325;382;399;1246831;1287422;1267127;2350;525;54;1;33;5152;685958.63;7458855.01
1;3;0.01;2074;332;598;1395924;1131660;1263792;2350;525;53;1;106;3774;685815.57;7458640
1;0.01;0.01;1798;210;622;1083455;758269;920862;2000;904;56;1;26;18077;685754.56;7458369.12
0;2;0.01;1720;318;469;1207360;1178260;1192810;2500;918;57;1;84;10119;685603.4185;7458336.183
1;3;0.01;2706;144;730;1083455;649605;866530;2000;405;53;1;118;3475;686542.6001;7458990.55
0;3;0.01;2706;144;730;1083455;649605;866530;2000;825;56;1;81;9012;686542.6001;7458990.55
1;1;0.01;3305;252;415;1081057;1160191;1120624;2100;484;53;1;40;7125;687025.9932;7459388.668
1;0.01;0.01;3305;252;415;1081057;1160191;1120624;2100;425;53;1;29;4138;687025.9932;7459388.668
1;1;0.01;3305;252;415;1081057;1160191;1120624;2100;525;53;1;29;4138;687025.9932;7459388.668
1;4;1;1495;548;181;1496791;2063441;1780116;2500;425;53;1;180;5278;685254.34;7458174.02
1;3;1;1495;548;181;1496791;2063441;1780116;2500;509;53;1;135;4370;685254.34;7458174.02
1;2;0.01;2797;361;563;1915512;1625314;1770413;2500;800;56;1;68;11471;686414.97;7459166.29
0;2;0.01;2797;361;563;1915512;1625314;1770413;2500;445;54;1;68;5882;686414.97;7459166.29
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;405;55;1;23;6087;687163.14;7459417.46
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;567;55;1;23;6522;687163.14;7459417.46
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;445;55;1;23;4348;687163.14;7459417.46
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;862;58;1;23;12391;687163.14;7459417.46
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;484;55;1;30;4333;687163.14;7459417.46
1;0.01;0.01;3408;223;276;1081057;570862;825960;2100;573;55;1;28;4286;687163.14;7459417.46
0;1;0.01;3408;223;276;1081057;570862;825960;2100;484;55;1;30;4667;687163.14;7459417.46
0;0.01;0.01;3408;223;276;1081057;570862;825960;2100;920;58;1;30;12667;687163.14;7459417.46
0;0.01;0.01;2219;430;446;1156319;909712;1033016;2600;525;53;1;21;4048;685821.21;7458791.48
0;2;0.01;2349;628;296;1156319;1294835;1225577;2600;930;55;1;83;10241;685709.58;7458959.57
0;2;0.01;1065;140;99;1083455;989814;1036635;2200;904;57;1;73;10137;685505.76;7457679.604
1;2;0.01;1732;209;583;1083455;918979;1001217;2000;918;56;1;52;9231;685717.21;7458312.2
1;1;0.01;1732;209;583;1083455;918979;1001217;2000;445;53;1;50;6000;685717.21;7458312.2
0;2;0.01;2406;921;121;1395924;1001269;1198597;1550;792;56;1;67;5224;685413.1229;7459072.823
1;2;0.01;2406;921;121;1395924;1001269;1198597;1550;573;54;1;67;6269;685413.1229;7459072.823
1;1;0.01;2406;921;121;1395924;1001269;1198597;1550;920;57;1;55;13818;685413.1229;7459072.823
1;1;0.01;2321;185;562;986211;1163740;1074976;2500;525;51;1;38;6447;686154.96;7458764.74
1;0.01;0.01;2321;185;562;986211;1163740;1074976;2500;573;51;1;38;6053;686154.96;7458764.74
